# {"t_start": 1575375206.093287, "env_id": "MobileDualUR5HuskyPickAndPlace-v1"} 
r,l,t
-48.092602,100,7503.31095
-61.502676,100,7506.520143
-65.275127,100,7509.575635
-50.425541,100,7512.765948
-46.962876,100,7515.619977
-61.698979,100,7518.927209
-60.375541,100,7523.552682
-45.393551,100,7526.494677
-47.087115,100,7529.481588
-59.029167,100,7532.496861
-48.373213,100,7535.343641
-42.735561,100,7538.811797
-55.340961,100,7542.124371
-44.933698,100,7545.156155
-54.838491,100,7548.0733
-53.555229,100,7551.308449
-45.224571,100,7554.15742
-39.653641,100,7557.42363
-61.270912,100,7560.689646
-52.597353,100,7563.797424
-33.387931,100,7566.958952
-39.159973,100,7570.001469
-45.771884,100,7573.099013
-50.53917,100,7576.495259
-38.81351,100,7579.913263
-57.812445,100,7582.875556
-39.364937,100,7587.101771
-51.185985,100,7589.998981
-57.433007,100,7593.301976
-47.311633,100,7596.508223
-67.381417,100,7599.767482
-53.735246,100,7602.654892
-40.8976,100,7605.721849
-47.681664,100,7608.63087
-40.93731,100,7611.781918
-57.526129,100,7615.215405
-50.512001,100,7618.370662
-59.315159,100,7621.565228
-1112.712797,100,7624.341198
-40.367488,100,7627.348148
-1115.037863,100,7630.083045
-46.554402,100,7633.278947
-50.983709,100,7636.730393
-39.575043,100,7639.703597
-47.477253,100,7642.755904
-44.383696,100,7645.533079
-47.792157,100,7648.341752
-45.180082,100,7652.880115
-49.676702,100,7655.961127
-56.08321,100,7659.004647
-43.468825,100,7662.215984
-56.628917,100,7665.399073
-51.397202,100,7668.438744
-38.92541,100,7671.668689
-70.057326,100,7675.048574
-43.833129,100,7678.07274
-43.394341,100,7681.325901
-53.36024,100,7684.397494
-46.896353,100,7687.705721
-42.340901,100,7690.943681
-39.228956,100,7694.153856
-36.499924,100,7697.183043
-54.350963,100,7700.139528
-45.437373,100,7703.214423
-52.26999,100,7706.135708
-38.467268,100,7709.582131
-47.486313,100,7712.763622
-58.496333,100,7717.060628
-45.11054,100,7720.170776
-55.469192,100,7722.965605
-38.013903,100,7726.403663
-40.849659,100,7729.689199
-1124.351193,100,7732.26111
-41.726793,100,7735.354675
-54.178679,100,7738.486453
-58.93266,100,7741.444486
-36.424473,100,7744.841551
-48.454849,100,7748.236356
-56.767271,100,7751.40876
-38.073044,100,7754.527614
-39.995022,100,7757.519814
-41.230171,100,7760.623464
-45.920489,100,7763.97529
-50.877892,100,7767.164713
-1090.977028,100,7769.848221
-58.221732,100,7772.958332
-42.590758,100,7776.039617
-31.432429,100,7779.132149
-44.866049,100,7783.757098
-1123.067317,100,7786.458572
-45.101982,100,7789.495718
-50.225808,100,7792.62639
-48.45703,100,7795.722231
-52.621349,100,7798.834517
-49.989018,100,7802.178415
-51.995204,100,7805.582716
-46.27337,100,7808.65938
-61.245481,100,7811.772425
-46.847403,100,7814.758271
-46.332773,100,7817.824831
-51.108166,100,7820.978151
-39.348683,100,7824.418681
-1115.38676,100,7827.034648
-1096.355278,100,7829.627873
-67.707876,100,7832.650595
-54.45971,100,7835.586222
-41.134699,100,7838.984897
-44.530539,100,7842.301858
-47.869814,100,7846.832082
-41.19899,100,7849.864479
-35.802483,100,7852.792819
-35.693994,100,7855.770609
-53.818655,100,7859.087081
-61.541282,100,7862.427594
-36.932197,100,7865.497662
-52.642608,100,7868.588936
-42.131234,100,7871.483659
-39.425199,100,7874.336309
-58.103902,100,7877.708897
-35.144957,100,7880.972144
-48.257857,100,7884.281696
-35.045459,100,7887.32666
-44.62637,100,7890.527404
-31.607438,100,7893.500235
-52.613807,100,7896.787975
-1067.600994,100,7899.601034
-43.050708,100,7902.68238
-44.769078,100,7905.722367
-60.972249,100,7909.931662
-32.693126,100,7913.03156
-40.807227,100,7916.370011
-42.138056,100,7919.734474
-64.854161,100,7922.730057
-54.855918,100,7925.575776
-46.276073,100,7928.377964
-55.405518,100,7931.56491
-31.629174,100,7935.080119
-37.717492,100,7938.297778
-55.122473,100,7941.546321
-56.380875,100,7944.592315
-50.940624,100,7947.355884
-49.688953,100,7950.728033
-52.739147,100,7954.177528
-53.56231,100,7957.351162
-38.077355,100,7960.259017
-49.641453,100,7963.219167
-48.215158,100,7966.13042
-39.651248,100,7969.306864
-53.870878,100,7972.842166
-45.388768,100,7977.325475
-56.434887,100,7980.37046
-68.40477,100,7983.357377
-33.972086,100,7986.230175
-34.539079,100,7989.497834
-49.971042,100,7992.919058
-37.950962,100,7995.876569
-42.736827,100,7999.049495
-46.679106,100,8002.093285
-42.033235,100,8005.04244
-37.844239,100,8008.28976
-54.541885,100,8011.61773
-37.766143,100,8014.601583
-54.726859,100,8017.667395
-31.284389,100,8020.681104
-57.904465,100,8023.635206
-35.099816,100,8026.933278
-102.34284,100,8030.21413
-49.726382,100,8033.43277
-45.617937,100,8036.507903
-46.395851,100,8040.727839
-46.110059,100,8043.83693
-43.290061,100,8047.202319
-50.971658,100,8050.584358
-35.551543,100,8053.652768
-68.429695,100,8056.791979
-60.15314,100,8059.755446
-69.696635,100,8062.917055
-39.810799,100,8066.290278
-55.034707,100,8069.614069
-46.092835,100,8072.58859
-47.827979,100,8075.84635
-62.674912,100,8078.863186
-54.687461,100,8082.074646
-41.48472,100,8085.358282
-41.912677,100,8088.522949
-59.968468,100,8091.655322
-32.89235,100,8094.810833
-59.350573,100,8097.72506
-52.04029,100,8100.779302
-58.560608,100,8103.997836
-67.203218,100,8108.385785
-37.442748,100,8111.531166
-58.693747,100,8114.765619
-58.434371,100,8117.723497
-37.417927,100,8121.058277
-1116.322865,100,8124.024318
-39.62859,100,8127.187562
-46.224152,100,8130.18114
-48.623479,100,8133.133262
-64.738711,100,8136.062271
-51.627548,100,8139.514739
-41.113967,100,8142.879249
-1109.170533,100,8145.563648
-68.440943,100,8148.464397
-42.574157,100,8151.669035
-47.085249,100,8154.594936
-45.810243,100,8157.982723
-49.929702,100,8161.146152
-52.776943,100,8164.132951
-73.449812,100,8167.330927
-58.452739,100,8171.266835
-46.261409,100,8174.42133
-38.790645,100,8177.655612
-38.591841,100,8180.991999
-64.187145,100,8184.051391
-52.048159,100,8187.228636
-52.755919,100,8190.261987
-44.329952,100,8193.264264
-43.34297,100,8196.531914
-60.121822,100,8199.826766
-64.615171,100,8202.808811
-1108.888639,100,8205.447437
-51.272292,100,8208.756574
-36.330101,100,8211.862814
-47.760104,100,8215.333863
-1098.882811,100,8218.141217
-49.074768,100,8221.316631
-54.627398,100,8224.392651
-34.587368,100,8227.25
-45.123056,100,8230.191316
-53.282193,100,8233.368547
-58.14192,100,8237.765233
-40.177776,100,8240.913212
-52.59924,100,8243.860969
-47.273395,100,8246.793048
-1108.530384,100,8249.255364
-59.825885,100,8252.679793
-41.12308,100,8256.000982
-44.934355,100,8259.24999
-41.787313,100,8262.561259
-69.913366,100,8265.634207
-52.319379,100,8268.528972
-34.544583,100,8271.817577
-53.507285,100,8275.144426
-39.640127,100,8278.250212
-37.121156,100,8281.474058
-66.417617,100,8284.552097
-49.028728,100,8287.560491
-43.641772,100,8290.857289
-65.24952,100,8294.764627
-50.629845,100,8297.746753
-54.937992,100,8301.997201
-67.983925,100,8304.797208
-52.568758,100,8308.166346
-45.47509,100,8311.287358
-45.250948,100,8314.316561
-61.143441,100,8317.258483
-59.686696,100,8320.392495
-55.361495,100,8323.101512
-35.673991,100,8326.198095
-38.342381,100,8329.655791
-43.797759,100,8332.834453
-41.481379,100,8335.817851
-62.882926,100,8339.069002
-28.980736,100,8342.09071
-42.970334,100,8345.271637
-39.686223,100,8348.57154
-49.563602,100,8351.783657
-40.694498,100,8354.769623
-1117.942733,100,8357.325875
-48.087909,100,8360.25126
-32.991034,100,8363.52857
-39.538529,100,8368.13514
-38.027009,100,8371.172524
-55.063718,100,8374.194323
-61.106368,100,8377.155345
-65.769232,100,8380.025003
-52.273709,100,8383.248697
-60.06715,100,8386.66692
-52.255838,100,8389.654639
-1125.58387,100,8392.126579
-32.358109,100,8395.044332
-37.883623,100,8398.170413
-45.191249,100,8401.098874
-46.29307,100,8404.299047
-41.202466,100,8407.607919
-39.369539,100,8410.721515
-53.31177,100,8413.818771
-56.820857,100,8417.015798
-63.110689,100,8420.017079
-55.038935,100,8423.210069
-54.217292,100,8426.7659
-55.980659,100,8431.284588
-40.692581,100,8434.213069
-46.775157,100,8437.268273
-49.413017,100,8440.41327
-36.805709,100,8443.594636
-53.377559,100,8446.841242
-43.467289,100,8449.915396
-45.502759,100,8453.279989
-53.464768,100,8456.238939
-47.781183,100,8459.347834
-51.937731,100,8462.62273
-60.044908,100,8465.949608
-42.295522,100,8469.125547
-56.858353,100,8472.223995
-55.574233,100,8475.286586
-49.048755,100,8478.42141
-39.315045,100,8481.818636
-36.859613,100,8484.977967
-40.758893,100,8488.09749
-41.809276,100,8491.025228
-49.716712,100,8493.990268
-48.407695,100,8498.458605
-52.41152,100,8501.732497
-32.473153,100,8504.834906
-41.714816,100,8507.706247
-66.455952,100,8510.739733
-37.657001,100,8513.648766
-65.488817,100,8516.897361
-35.48534,100,8520.18263
-32.367918,100,8523.320896
-37.227259,100,8526.544331
-30.299139,100,8529.622954
-40.887652,100,8532.647895
-70.128285,100,8535.811756
-42.68736,100,8539.091268
-35.442609,100,8542.198335
-45.642073,100,8545.378742
-30.657151,100,8548.395302
-55.407,100,8551.217039
-33.493754,100,8554.225697
-39.19509,100,8557.454824
-46.735518,100,8561.817374
-54.473762,100,8565.103351
-43.463119,100,8568.050737
-46.813258,100,8570.784102
-35.83698,100,8574.133479
-31.544705,100,8577.513374
-46.218641,100,8580.685232
-48.015718,100,8583.518231
-66.223943,100,8586.484572
-31.81007,100,8589.41676
-45.882749,100,8592.446223
-46.670098,100,8595.739057
-57.111101,100,8598.91722
-41.348173,100,8601.875076
-42.252756,100,8604.967348
-39.334376,100,8607.998962
-34.790154,100,8611.097634
-1120.720479,100,8613.846917
-47.095954,100,8617.126013
-43.256393,100,8620.269108
-44.699186,100,8623.293839
-45.845285,100,8627.390228
-43.709694,100,8630.464397
-51.57169,100,8633.775144
-46.441344,100,8636.964778
-43.119975,100,8640.17779
-42.785426,100,8643.364763
-49.373442,100,8646.29273
-51.819485,100,8649.509587
-59.970733,100,8653.000972
-56.062803,100,8655.991418
-58.778446,100,8658.908758
-46.674578,100,8661.761358
-45.928715,100,8664.56901
-39.391283,100,8667.462787
-46.874321,100,8670.836086
-63.425622,100,8673.896582
-43.707391,100,8676.976738
-57.124206,100,8680.232665
-53.077911,100,8683.22067
-1106.816978,100,8685.919247
-61.894499,100,8690.626692
-36.446856,100,8693.735289
-56.932584,100,8696.908769
-43.018015,100,8700.054719
-49.027492,100,8702.9439
-52.478743,100,8706.042461
-43.916416,100,8709.230244
-42.983067,100,8712.404244
-72.002598,100,8715.690849
-36.1035,100,8718.671965
-52.591149,100,8721.504663
-49.810401,100,8724.67283
-41.263928,100,8728.205659
-57.224928,100,8731.270957
-46.154963,100,8734.467859
-40.966596,100,8737.4496
-53.781113,100,8740.324676
-36.964659,100,8743.545719
-43.79744,100,8746.776015
-37.794059,100,8749.962451
-45.75025,100,8753.109194
-58.056517,100,8757.275526
-45.50738,100,8760.35481
-50.441979,100,8763.427422
-39.252926,100,8766.862302
-44.886587,100,8769.872106
-35.23594,100,8772.942289
-46.17892,100,8776.059422
-59.916469,100,8779.180641
-61.3825,100,8782.362905
-53.162497,100,8785.745894
-50.392568,100,8788.651037
-38.042206,100,8791.732567
-46.728129,100,8795.108715
-53.464414,100,8797.966742
-43.240718,100,8800.973412
-45.800046,100,8804.276579
-60.130475,100,8807.608904
-56.247896,100,8810.578734
-43.041455,100,8813.803367
-34.080631,100,8816.647556
-38.174142,100,8821.182661
-53.818898,100,8824.419727
-46.921503,100,8827.577146
-1113.466639,100,8830.236145
-36.392634,100,8833.360177
-40.27828,100,8836.349859
-49.750157,100,8839.445905
-35.045341,100,8842.58027
-56.217111,100,8845.605974
-57.404579,100,8848.532304
-46.191431,100,8851.382454
-49.733889,100,8854.371875
-525.255354,100,8857.338192
-54.987779,100,8860.417001
-1123.356168,100,8863.05683
-55.376331,100,8866.249998
-48.005866,100,8869.075068
-52.195451,100,8872.076656
-41.750875,100,8875.08636
-1107.567131,100,8877.956506
-49.303688,100,8881.268448
-56.212681,100,8885.814731
-1115.508045,100,8888.450737
-1109.123036,100,8891.217176
-41.908836,100,8894.015823
-58.152279,100,8897.398569
-35.599408,100,8900.766012
-45.907006,100,8903.81011
-62.401436,100,8906.862586
-1113.246904,100,8909.532332
-54.303817,100,8912.566972
-46.220706,100,8915.769067
-40.237504,100,8918.88537
-62.907609,100,8922.299721
-30.704729,100,8925.283446
-41.706574,100,8928.284045
-53.678168,100,8931.296486
-51.674365,100,8934.403935
-38.14692,100,8937.733836
-1074.498901,100,8940.542705
-42.217991,100,8943.778529
-40.283949,100,8948.165736
-47.894607,100,8951.056374
-50.042736,100,8954.382342
-42.345335,100,8957.595622
-56.481167,100,8960.718838
-45.934677,100,8963.8409
-38.938613,100,8966.840491
-66.737171,100,8969.965126
-35.690582,100,8972.963257
-40.828844,100,8976.237115
-39.906017,100,8979.402103
-42.534355,100,8982.638542
-40.814604,100,8985.777652
-62.220955,100,8988.814506
-35.574028,100,8991.886027
-51.317159,100,8995.199474
-37.387246,100,8998.39117
-1091.840974,100,9001.066856
-42.548728,100,9004.224272
-1100.19566,100,9006.889277
-42.089485,100,9009.883919
-50.799539,100,9014.357529
-48.425251,100,9017.46395
-40.539102,100,9020.544315
-40.648484,100,9023.519424
-45.399055,100,9026.408529
-64.376427,100,9029.464758
-54.850392,100,9032.694764
-53.72939,100,9035.945418
-51.374279,100,9038.983618
-46.264217,100,9042.083254
-45.333379,100,9044.92409
-45.940568,100,9048.018139
-33.867594,100,9051.370222
-40.739171,100,9054.483572
-53.762232,100,9057.563507
-53.231399,100,9060.768096
-46.61435,100,9063.560315
-59.118908,100,9066.663341
-41.72875,100,9070.05822
-50.975998,100,9073.261642
-64.499671,100,9077.683505
-54.594054,100,9080.753834
-42.127296,100,9083.820005
-40.748605,100,9086.884213
-37.973653,100,9090.024048
-55.048806,100,9093.063112
-61.468149,100,9096.190757
-52.779204,100,9099.226082
-34.980985,100,9102.209698
-1111.686545,100,9104.829567
-45.741452,100,9108.242296
-32.851097,100,9111.460659
-46.259699,100,9114.596999
-40.659163,100,9117.704941
-51.134831,100,9120.688514
-43.460312,100,9123.886754
-55.984473,100,9127.143729
-49.17785,100,9130.281066
-1123.823365,100,9132.998955
-48.54853,100,9136.24267
-39.2033,100,9139.283936
-37.749862,100,9143.591549
-39.715615,100,9147.032093
-55.26491,100,9150.102014
-49.041342,100,9153.206489
-44.112947,100,9156.061954
-33.498833,100,9158.711127
-58.080014,100,9161.908991
-1106.053809,100,9164.862632
-36.30458,100,9167.945206
-59.607988,100,9171.008539
-35.339075,100,9174.048064
-47.051992,100,9176.923813
-41.797775,100,9180.127915
-65.666282,100,9183.706266
-36.378348,100,9186.847746
-39.388279,100,9189.937658
-46.773177,100,9192.905191
-40.579865,100,9195.901655
-60.44452,100,9199.005537
-49.795912,100,9202.337562
-62.678175,100,9207.120097
-1115.529094,100,9209.914717
-38.08764,100,9213.225767
-35.802599,100,9216.413358
-36.991926,100,9219.667852
-54.378337,100,9222.834439
-32.777763,100,9225.890215
-42.888862,100,9228.784295
-56.602859,100,9231.798519
-43.088339,100,9234.629017
-41.445585,100,9237.897775
-33.694396,100,9241.134909
-56.438388,100,9244.456023
-47.45538,100,9247.57924
-1113.20393,100,9250.064578
-31.492489,100,9252.96694
-38.210827,100,9256.164484
-48.377648,100,9259.367253
-39.149673,100,9262.449913
-34.80408,100,9265.311685
-57.267183,100,9268.469851
-1089.127087,100,9272.256014
-42.855103,100,9275.401042
-43.390706,100,9278.657892
-49.701428,100,9281.709832
-30.111421,100,9284.786401
-48.622092,100,9287.772014
-36.922691,100,9290.447468
-38.557091,100,9293.556555
-46.202706,100,9297.091293
-97.190657,100,9300.136855
-43.447893,100,9303.173547
-34.217939,100,9306.305033
-41.396117,100,9309.229106
-40.428848,100,9312.373374
-62.348066,100,9315.761282
-54.302731,100,9319.12554
-38.581024,100,9322.183608
-59.17553,100,9325.322706
-42.764838,100,9328.100699
-53.878675,100,9331.371903
-54.389127,100,9336.139653
-49.613696,100,9339.244255
-64.881516,100,9342.359632
-48.908397,100,9345.423387
-46.955741,100,9348.321615
-37.920352,100,9351.487279
-40.104967,100,9354.84625
-47.898059,100,9357.979689
-34.934045,100,9360.910258
-1124.513403,100,9363.327993
-34.790792,100,9366.187579
-55.772287,100,9369.575069
-55.677141,100,9372.870411
-1114.694326,100,9375.601313
-50.66106,100,9378.694285
-45.857107,100,9381.65223
-47.620859,100,9384.493474
-49.355501,100,9387.724979
-59.169109,100,9390.995751
-44.99591,100,9394.240226
-36.988174,100,9397.254834
-47.165923,100,9401.433967
-41.574155,100,9404.322423
-56.325529,100,9407.693728
-41.553145,100,9410.883951
-55.949051,100,9413.94965
-49.653083,100,9416.977372
-38.963976,100,9419.986683
-1103.314438,100,9422.468668
-38.539547,100,9425.578998
-43.528358,100,9428.771131
-39.722811,100,9432.000431
-44.347761,100,9434.97646
-39.222826,100,9438.006369
-49.574774,100,9441.013967
-35.49186,100,9444.090071
-39.890473,100,9447.408381
-41.631852,100,9450.757453
-56.612098,100,9453.774723
-42.490381,100,9456.854728
-46.994063,100,9459.928279
-60.983086,100,9464.760355
-42.448474,100,9468.132677
-33.588199,100,9471.058604
-45.38527,100,9474.026226
-51.359364,100,9477.00244
-43.657043,100,9480.004462
-35.57104,100,9483.325907
-45.704515,100,9486.550472
-41.682206,100,9489.595537
-57.371503,100,9492.757271
-50.144634,100,9495.668382
-42.127342,100,9498.641743
-43.730277,100,9501.875241
-47.397493,100,9505.27159
-50.272187,100,9508.175144
-52.095195,100,9511.203463
-42.791116,100,9514.199273
-36.544789,100,9517.131642
-43.426507,100,9520.370309
-58.442534,100,9523.624507
-51.119575,100,9527.961032
-36.709253,100,9530.93024
-45.068069,100,9533.711624
-50.542922,100,9536.781066
-59.482322,100,9540.082821
-38.109781,100,9543.384319
-51.353171,100,9546.45394
-37.38659,100,9549.34709
-28.997782,100,9552.287763
-31.814434,100,9555.219447
-44.397039,100,9558.642953
-70.566742,100,9561.881747
-56.864788,100,9565.097466
-1112.939714,100,9567.923746
-51.675439,100,9570.638544
-52.93221,100,9573.676562
-54.426726,100,9576.943167
-33.751412,100,9580.155924
-45.327851,100,9583.130494
-48.325221,100,9586.282846
-51.062952,100,9589.162377
-52.536287,100,9593.54711
-60.9434,100,9596.878438
-50.526377,100,9599.807383
-51.030576,100,9602.892799
-1103.908403,100,9605.507808
-70.753809,100,9608.643746
-34.300878,100,9611.814747
-52.029165,100,9615.216001
-51.455801,100,9618.468621
-56.504724,100,9621.534914
-41.079587,100,9624.514524
-49.220439,100,9627.129183
-55.584446,100,9630.271782
-51.092211,100,9633.709205
-49.427592,100,9636.916868
-53.18747,100,9639.919193
-51.078824,100,9642.906229
-47.821751,100,9645.76909
-49.481268,100,9648.85525
-31.144294,100,9652.258076
-46.955704,100,9656.47814
-52.12834,100,9659.514495
-46.884114,100,9662.455848
-41.48266,100,9665.470531
-55.063446,100,9668.787911
-55.495249,100,9672.269146
-56.002524,100,9675.260523
-42.45474,100,9678.580431
-47.46403,100,9681.437746
-43.005794,100,9684.553406
-51.408131,100,9688.038751
-56.425671,100,9691.311376
-51.024777,100,9694.405572
-34.18216,100,9697.321004
-55.984596,100,9700.331706
-48.966446,100,9703.165412
-43.061228,100,9706.486466
-39.855142,100,9709.567443
-47.946586,100,9712.712435
-44.135052,100,9715.615027
-47.52438,100,9718.564881
-48.259922,100,9723.04336
-57.250759,100,9726.408279
-62.443033,100,9729.544249
-42.846776,100,9732.672495
-46.018784,100,9735.677784
-63.963431,100,9738.620434
-39.940953,100,9741.714226
-51.212184,100,9745.10954
-42.315999,100,9748.374296
-44.550938,100,9751.26832
-50.41286,100,9754.158076
-36.9445,100,9756.958605
-59.625637,100,9760.181108
-49.195634,100,9763.55772
-41.281863,100,9766.532183
-42.734854,100,9769.659786
-36.664028,100,9772.57264
-37.434471,100,9775.470678
-61.52221,100,9778.767111
-48.932512,100,9782.15793
-40.341615,100,9786.690077
-55.984418,100,9789.983906
-38.028102,100,9792.764533
-36.67351,100,9795.702809
-50.867041,100,9798.990678
-40.727503,100,9802.224626
-39.458087,100,9805.271751
-48.894488,100,9808.136951
-38.39088,100,9810.823165
-45.893277,100,9813.581015
-47.826771,100,9816.911459
-46.182584,100,9820.407934
-53.409582,100,9823.419485
-32.861025,100,9826.376011
-46.362816,100,9829.421591
-55.284241,100,9832.524115
-59.049167,100,9835.879796
-55.942827,100,9839.070757
-41.224562,100,9842.380014
-180.617688,100,9845.344618
-40.357787,100,9848.452874
-41.47716,100,9852.681148
-40.404405,100,9855.992593
-43.704572,100,9859.165284
-40.857611,100,9862.212235
-37.675164,100,9865.293456
-54.875378,100,9868.056816
-54.559966,100,9870.995569
-50.924273,100,9874.463154
-35.812931,100,9877.799268
-46.65893,100,9880.707665
-48.965075,100,9883.883735
-59.245642,100,9886.854987
-59.921796,100,9889.864077
-32.632838,100,9893.182673
-43.695805,100,9896.534039
-46.904839,100,9899.759867
-42.532031,100,9902.826594
-30.887327,100,9905.845726
-50.638378,100,9908.790743
-63.102692,100,9912.232565
-38.5485,100,9916.719075
-34.628022,100,9919.66569
-43.683197,100,9922.664179
-54.480118,100,9925.533473
-45.993557,100,9928.62926
-42.895599,100,9932.051222
-1120.0665,100,9934.902213
-52.721158,100,9938.110244
-54.858004,100,9941.328627
-45.408844,100,9944.003012
-51.577585,100,9947.008188
-39.0101,100,9950.486492
-51.58109,100,9953.573831
-35.503288,100,9956.514067
-31.500959,100,9959.681466
-46.338558,100,9962.61462
-52.822068,100,9965.567913
-55.747423,100,9968.852396
-47.863804,100,9972.181643
-46.755658,100,9975.141704
-1098.264181,100,9977.794678
-42.553761,100,9981.999357
-41.00936,100,9985.229753
-1104.523776,100,9988.23517
-43.137,100,9991.514797
-41.394314,100,9994.48641
-45.995407,100,9997.568531
-54.714802,100,10000.448655
-41.883616,100,10003.719771
-45.261713,100,10007.113567
-59.313582,100,10010.128893
-46.110783,100,10013.150358
-50.159235,100,10016.144953
-57.516097,100,10019.022661
-44.956348,100,10022.040331
-42.442517,100,10025.321437
-35.730976,100,10028.630356
-33.882422,100,10031.589518
-53.518311,100,10034.657168
-1112.867121,100,10037.229317
-57.072262,100,10040.367475
-44.026465,100,10045.039529
-55.300889,100,10048.045133
-36.778589,100,10051.154
-1049.305802,100,10053.802739
-54.616629,100,10056.836626
-43.562707,100,10060.184029
-46.790049,100,10063.844927
-47.586639,100,10066.894444
-43.054877,100,10070.041685
-43.057769,100,10072.921002
-44.70685,100,10076.00588
-45.914189,100,10079.352403
-46.519323,100,10082.765736
-41.371159,100,10085.879927
-36.04473,100,10088.936025
-62.749459,100,10092.006643
-46.724885,100,10094.93794
-34.894428,100,10098.153391
-44.573643,100,10101.437618
-51.23749,100,10104.586469
-45.016124,100,10107.608213
-49.829391,100,10111.720083
-48.297018,100,10114.906167
-36.540402,100,10118.00137
-29.270276,100,10121.280502
-52.136917,100,10124.180858
-27.507532,100,10127.232995
-44.928555,100,10130.189231
-44.798069,100,10133.307168
-41.282137,100,10136.694307
-37.307326,100,10139.932668
-38.548084,100,10142.981533
-46.694128,100,10145.905477
-36.709686,100,10149.029381
-36.62712,100,10152.232088
-44.648083,100,10155.748384
-28.699652,100,10158.947175
-35.235438,100,10161.899953
-45.284385,100,10164.835469
-50.998191,100,10167.725528
-37.312716,100,10170.906804
-34.669974,100,10175.597479
-48.086264,100,10178.476361
-36.838309,100,10181.538904
-48.955633,100,10184.659692
-30.851847,100,10187.654
-1099.64081,100,10190.634289
-36.752799,100,10194.054568
-49.739973,100,10197.026893
-51.750997,100,10200.060122
-34.830831,100,10202.931807
-48.298739,100,10205.768279
-38.489598,100,10209.042534
-40.926235,100,10212.429163
-40.22225,100,10215.516314
-53.48864,100,10218.593998
-57.361997,100,10221.518827
-34.387657,100,10224.345824
-41.724897,100,10227.676523
-50.571629,100,10231.058467
-1091.397006,100,10233.806083
-41.613172,100,10236.850303
-38.690746,100,10241.174981
-44.135188,100,10244.156488
-45.861363,100,10247.657905
-41.303825,100,10250.995055
-45.526472,100,10254.146103
-46.909907,100,10257.122859
-44.411155,100,10260.00401
-55.19411,100,10263.292915
-45.185325,100,10266.688642
-63.948462,100,10269.751165
-39.115643,100,10272.926459
-42.724107,100,10276.092471
-36.457319,100,10278.973479
-57.650837,100,10282.045451
-50.349479,100,10285.284054
-44.474461,100,10288.476311
-42.284013,100,10291.338776
-35.209637,100,10294.40195
-35.254355,100,10297.326168
-35.112638,100,10300.615069
-42.135435,100,10305.194101
-40.202109,100,10308.265137
-42.887105,100,10311.368007
-45.606578,100,10314.506001
-43.126319,100,10317.268116
-38.244006,100,10320.411324
-46.780903,100,10323.658543
-48.134123,100,10326.782635
-33.568181,100,10329.896497
-31.636818,100,10333.00257
-49.763949,100,10335.909446
-32.597182,100,10339.231993
-56.035446,100,10342.592254
-34.908986,100,10345.764522
-42.256285,100,10348.81883
-43.439212,100,10351.94604
-44.114434,100,10354.965127
-38.674917,100,10358.239862
-40.961473,100,10361.647748
-50.840425,100,10364.845704
-50.974231,100,10367.821877
-38.249568,100,10371.989187
-47.589495,100,10374.936687
-38.12487,100,10378.387496
-40.553551,100,10381.700486
-42.487901,100,10384.71438
-1104.877013,100,10387.183257
-44.070857,100,10389.897576
-45.871881,100,10392.883231
-49.44697,100,10396.392076
-27.719578,100,10399.786342
-41.691269,100,10402.890702
-33.83046,100,10405.953759
-38.147342,100,10408.931664
-38.62226,100,10412.041671
-58.363685,100,10415.67166
-50.976722,100,10418.861287
-37.944471,100,10421.73488
-81.29498,100,10424.706459
-36.156627,100,10427.540149
-1118.294097,100,10430.099087
-46.505995,100,10434.753145
-138.23718,100,10438.082115
-31.121324,100,10441.304922
-33.26724,100,10444.386271
-39.02796,100,10447.381023
-33.880048,100,10450.80429
-32.036745,100,10454.250404
-36.578816,100,10457.359003
-44.268091,100,10460.290973
-49.007415,100,10463.296272
-40.421522,100,10466.271121
-50.259251,100,10469.644488
-40.33654,100,10473.011172
-53.948385,100,10476.12912
-45.109989,100,10479.172651
-38.403768,100,10482.013967
-53.455306,100,10484.922827
-38.535438,100,10488.153525
-1106.790684,100,10491.023693
-32.494492,100,10494.460372
-46.869681,100,10497.460253
-36.963305,100,10501.501267
-49.78365,100,10504.463447
-64.175402,100,10507.822879
-35.706254,100,10511.076216
-45.688454,100,10514.268885
-45.331165,100,10517.179008
-44.758945,100,10520.200357
-37.021853,100,10523.181839
-26.900573,100,10526.473395
-39.928859,100,10529.922141
-45.820631,100,10533.059892
-37.728892,100,10536.13154
-55.900823,100,10539.215407
-39.72338,100,10542.015464
-46.779996,100,10545.133446
-57.51765,100,10548.620975
-39.182236,100,10551.672428
-40.5082,100,10554.822669
-35.585964,100,10557.853126
-37.993074,100,10560.798727
-41.474374,100,10565.214358
-38.195617,100,10568.45018
-42.188052,100,10571.50209
-40.740391,100,10574.502349
-41.144169,100,10577.462765
-47.339979,100,10580.431633
-34.494774,100,10583.872076
-57.452251,100,10587.258006
-38.495405,100,10590.270268
-36.668086,100,10593.235365
-48.789969,100,10596.29029
-40.686734,100,10599.225358
-109.867384,100,10602.418722
-46.319097,100,10605.919103
-1106.31566,100,10608.647302
-40.614791,100,10611.718132
-46.107845,100,10614.596948
-30.886681,100,10617.531848
-38.316244,100,10620.682931
-57.770666,100,10623.966983
-53.652333,100,10627.213322
-45.149836,100,10631.503249
-42.21259,100,10634.516263
-40.439962,100,10637.568027
-39.416319,100,10640.860389
