# {"env_id": "MobileDualUR5HuskyPickAndPlaceGym-v1", "t_start": 1575578546.9829633} 
r,l,t
-33.263729,100,3146.312047
-59.929815,100,3147.886182
-50.374155,100,3149.526577
-39.904337,100,3151.152904
-47.07506,100,3152.812019
-60.528945,100,3154.406691
-36.211549,100,3155.995153
-50.534484,100,3157.569714
-53.89409,100,3159.794044
-38.627348,100,3161.429003
-49.744855,100,3163.06885
-52.150327,100,3164.779146
-40.300881,100,3166.393163
-51.060336,100,3168.074151
-56.411993,100,3169.897101
-60.68012,100,3171.50128
-38.977897,100,3173.16112
-50.835567,100,3174.756609
-51.945092,100,3176.323471
-46.029957,100,3178.050833
-33.968539,100,3179.699513
-35.757281,100,3181.300362
-40.403423,100,3182.966213
-58.707615,100,3184.645964
-37.030875,100,3186.236102
-1036.725122,100,3187.803711
-46.300835,100,3189.4453
-51.676937,100,3191.155057
-49.398336,100,3192.848408
-53.924142,100,3195.098017
-40.766295,100,3196.687567
-36.760174,100,3198.335132
-65.717595,100,3199.995127
-67.133139,100,3201.683994
-61.236765,100,3203.329974
-49.186588,100,3204.9689
-50.302184,100,3206.614645
-35.220876,100,3208.178986
-44.961899,100,3209.887716
-1099.861777,100,3211.448093
-34.48475,100,3213.052938
-54.04085,100,3214.8044
-48.694959,100,3216.379882
-42.270478,100,3217.984982
-57.217672,100,3219.688806
-57.274597,100,3221.358896
-36.099721,100,3223.001647
-37.288849,100,3224.642417
-38.417498,100,3226.204695
-50.149507,100,3228.363974
-44.469672,100,3230.130049
-69.452581,100,3231.774213
-50.277445,100,3233.529772
-1074.264232,100,3235.101334
-51.160631,100,3236.80752
-37.154114,100,3238.491562
-65.246165,100,3240.252892
-53.713538,100,3241.890395
-59.899199,100,3243.552248
-37.841758,100,3245.215667
-34.249137,100,3246.839681
-40.885817,100,3248.524756
-47.023009,100,3250.261913
-54.404507,100,3251.956386
-52.131142,100,3253.629886
-35.579032,100,3255.356386
-41.412257,100,3257.018349
-35.964948,100,3258.725687
-61.920609,100,3260.379155
-54.336359,100,3262.085021
-47.864388,100,3264.276208
-48.247676,100,3265.921927
-52.115991,100,3267.577214
-50.619024,100,3269.254503
-47.054009,100,3270.900903
-43.702456,100,3272.584074
-72.869071,100,3274.21924
-62.493903,100,3275.937248
-1087.426405,100,3277.495757
-59.903935,100,3279.197272
-60.192993,100,3280.876999
-63.773966,100,3282.585473
-68.422793,100,3284.271037
-57.180388,100,3285.947845
-39.285963,100,3287.62032
-45.198535,100,3289.283578
-52.815909,100,3290.877951
-62.035186,100,3292.528775
-70.200197,100,3294.095688
-49.253342,100,3295.664405
-54.750564,100,3297.858504
-57.441099,100,3299.515821
-54.507278,100,3301.144787
-49.858831,100,3302.788419
-1104.972487,100,3304.260411
-36.532084,100,3305.916905
-42.812705,100,3307.531195
-48.437649,100,3309.133316
-41.743562,100,3310.822938
-1079.791389,100,3312.438508
-51.145943,100,3314.208348
-48.039988,100,3315.833823
-55.460969,100,3317.569806
-65.226533,100,3319.310947
-57.225611,100,3320.876224
-47.610587,100,3322.436808
-52.442828,100,3324.089906
-55.271679,100,3325.641871
-50.068301,100,3327.260328
-47.052782,100,3328.895556
-52.217033,100,3330.536065
-49.613125,100,3332.724599
-51.703363,100,3334.343318
-36.158278,100,3336.011586
-67.766781,100,3337.651931
-49.083392,100,3339.380479
-61.063453,100,3341.111053
-50.101351,100,3342.762552
-44.055212,100,3344.457448
-38.063055,100,3346.042111
-52.235456,100,3347.890414
-45.999779,100,3349.741511
-53.916436,100,3351.389242
-40.18396,100,3353.116076
-43.127966,100,3354.753954
-40.289817,100,3356.39808
-1078.153108,100,3357.92619
-52.155243,100,3359.567271
-31.571009,100,3361.151095
-54.870372,100,3362.83963
-68.645795,100,3364.43391
-47.625198,100,3366.476726
-61.042135,100,3368.174095
-61.398875,100,3369.993336
-52.986983,100,3371.668942
-55.361217,100,3373.468615
-67.254667,100,3375.05111
-34.090135,100,3376.678267
-44.835542,100,3378.439927
-37.971634,100,3380.113485
-43.552987,100,3381.771626
-49.498039,100,3383.348409
-50.224376,100,3385.061473
-38.180461,100,3386.633938
-72.714217,100,3388.279318
-45.200773,100,3390.017545
-57.438287,100,3391.680296
-47.450599,100,3393.374617
-64.658233,100,3394.991689
-59.523309,100,3396.667681
-48.76031,100,3398.325465
-54.382965,100,3399.960448
-62.061701,100,3402.215021
-41.963445,100,3403.930345
-1079.777577,100,3405.611964
18.119295,100,3407.249771
-47.113088,100,3408.917794
-32.713046,100,3410.61945
-47.480637,100,3412.236072
-50.079781,100,3413.967165
-1082.2845,100,3415.789994
-47.204432,100,3417.484268
-57.8178,100,3419.216434
-37.626239,100,3420.816407
-71.868461,100,3422.438073
-53.504407,100,3424.079754
-55.049774,100,3425.835195
-53.844586,100,3427.512295
-44.767208,100,3429.165209
-52.677967,100,3430.907673
-63.32206,100,3432.713332
-66.509689,100,3434.393762
-51.144669,100,3436.613065
-1070.94763,100,3438.295306
-56.959041,100,3439.861101
-44.990333,100,3441.427577
-50.73486,100,3443.100854
-55.066143,100,3444.748573
-48.754645,100,3446.375398
-1075.938893,100,3448.04033
-51.943311,100,3449.628824
-47.406148,100,3451.222216
-43.019024,100,3452.859293
-63.812993,100,3454.537948
-56.071722,100,3456.148531
-39.412371,100,3457.7555
-41.001904,100,3459.373886
-32.467559,100,3461.022105
-45.859667,100,3462.668688
-46.314543,100,3464.378813
-56.014306,100,3466.018361
-48.794487,100,3467.717038
-47.046125,100,3469.401576
-41.253306,100,3471.537039
-57.401902,100,3473.15062
-62.432225,100,3474.859222
-49.068627,100,3476.436385
-55.521672,100,3478.008841
-46.106816,100,3479.628616
-31.498269,100,3481.2058
-1073.258972,100,3482.874808
-45.857057,100,3484.45312
-41.564333,100,3486.091004
-39.084407,100,3487.750084
-58.13709,100,3489.413855
-42.487302,100,3491.094095
-46.098586,100,3492.795088
-44.385932,100,3494.40475
-50.223415,100,3495.988101
-59.369913,100,3497.628715
-45.767457,100,3499.268051
-59.576182,100,3500.931623
-59.980953,100,3502.534914
-51.575788,100,3521.568765
-51.468042,100,3523.166426
-61.65925,100,3524.904917
-53.122728,100,3526.590464
-63.992437,100,3528.284717
-55.142502,100,3530.078451
-44.586508,100,3531.743257
-46.462018,100,3533.381859
-45.473178,100,3535.014331
-41.448914,100,3536.594603
-48.669526,100,3538.192372
-54.455527,100,3539.821898
-46.938124,100,3541.447154
-52.54923,100,3543.114649
-44.654147,100,3544.818641
-46.794419,100,3546.581148
-50.692998,100,3548.199248
-59.787924,100,3549.728721
-51.235882,100,3551.420713
-119.495864,100,3553.004697
-54.699071,100,3555.187323
-37.347369,100,3556.850483
-36.159662,100,3558.483584
-55.247624,100,3560.23378
-52.779977,100,3561.772397
-43.904903,100,3563.568106
-65.669929,100,3565.234634
-42.200671,100,3566.925798
-1070.557015,100,3568.561986
-46.037242,100,3570.284601
-49.888735,100,3572.007259
-75.836558,100,3573.558999
-1079.366318,100,3575.189061
-27.738073,100,3576.75199
-58.145127,100,3578.464842
-45.701334,100,3580.093448
-39.42981,100,3581.741254
-30.645485,100,3583.36387
-55.558293,100,3585.063891
-341.626478,100,3586.67426
-38.266154,100,3588.335242
-64.372155,100,3590.552187
-53.620021,100,3592.205752
-39.922374,100,3593.900508
-36.052698,100,3595.596437
-32.502366,100,3597.220483
-39.530964,100,3598.925777
-46.029859,100,3600.595653
-51.402253,100,3602.281243
-39.941292,100,3603.937959
-41.809168,100,3605.674575
-58.651797,100,3607.399139
-34.252349,100,3609.028741
-43.919241,100,3610.652349
-64.885745,100,3612.403884
-42.250286,100,3614.037182
-51.711813,100,3615.673034
-53.179388,100,3617.275098
-43.425366,100,3618.977836
-59.364825,100,3620.59586
-68.307146,100,3622.24684
-52.220159,100,3624.477562
-44.334713,100,3626.153698
-50.11251,100,3627.839972
-36.858254,100,3629.417877
-39.963684,100,3631.061046
-51.210654,100,3632.69973
-52.966812,100,3634.406946
-45.026313,100,3635.990281
-58.945194,100,3637.728704
-65.43316,100,3639.548969
-42.09874,100,3641.2271
-37.068193,100,3642.941616
-51.776508,100,3644.644028
-41.341434,100,3646.282583
-49.393021,100,3648.062095
-45.352221,100,3649.725689
-61.839493,100,3651.393941
-57.371678,100,3653.132805
-56.086374,100,3654.773785
-55.659999,100,3656.37249
-62.41473,100,3658.037974
-54.545742,100,3660.257458
-55.581505,100,3661.799067
-30.942137,100,3663.380491
-53.172206,100,3665.076209
-88.330117,100,3666.666774
-62.435007,100,3668.361802
-57.568522,100,3669.966702
-49.147802,100,3671.644874
-52.291389,100,3673.324076
-32.51878,100,3674.934987
-35.227349,100,3676.62883
-42.725488,100,3678.290927
-46.174895,100,3679.922763
-45.9833,100,3681.558892
-63.702994,100,3683.145565
-46.364594,100,3684.834465
-61.777055,100,3686.527117
-39.682781,100,3688.148794
-34.152386,100,3689.821887
-63.739299,100,3691.411745
-52.789591,100,3693.685802
-60.081001,100,3695.240376
-56.357317,100,3696.848443
-41.858831,100,3698.522805
-46.956604,100,3700.269083
-54.112403,100,3701.907106
-53.280221,100,3703.547632
-54.467923,100,3705.222664
-42.640273,100,3706.840095
-45.826675,100,3708.513705
-73.760625,100,3710.091058
-69.505424,100,3711.760167
-45.579762,100,3713.438968
-56.726053,100,3715.031908
-43.841355,100,3716.701117
-45.510378,100,3718.460879
-33.80972,100,3720.033194
-48.936439,100,3721.709137
-47.1808,100,3723.3527
-41.851474,100,3724.968336
-53.754012,100,3726.561024
-46.057174,100,3728.802563
-53.740633,100,3730.420898
-45.336415,100,3732.150462
-54.528756,100,3733.76127
-53.774783,100,3735.481294
-57.072052,100,3737.186356
-49.98092,100,3738.839817
-43.966679,100,3740.460481
-64.664655,100,3742.04929
-38.704441,100,3743.776017
-33.394045,100,3745.41147
-47.352728,100,3747.045088
-50.138645,100,3748.675315
-1096.804133,100,3750.165346
-58.170382,100,3751.836046
-348.835225,100,3753.357968
-56.343844,100,3754.99908
-50.910018,100,3756.625192
-70.947732,100,3758.226495
-35.118346,100,3759.829138
-35.276791,100,3762.010452
-40.984117,100,3763.614659
-49.53058,100,3765.354319
-49.717572,100,3766.928338
-42.769017,100,3768.58601
-53.966891,100,3770.269826
-52.980081,100,3771.93474
-48.66218,100,3773.629246
-54.621105,100,3775.210332
-50.648329,100,3776.898626
-1103.534904,100,3778.460719
-45.33128,100,3780.155064
-44.280158,100,3781.746953
-37.544826,100,3783.335201
-44.740112,100,3785.034127
-52.883831,100,3786.701655
-53.835196,100,3788.403928
-46.554749,100,3790.061875
-37.519041,100,3791.731988
-43.577693,100,3793.341444
-65.15116,100,3795.058678
-39.767031,100,3797.263871
-41.5192,100,3798.862236
-46.795845,100,3800.606383
-41.073201,100,3802.295669
-63.132694,100,3804.028612
-47.916079,100,3805.643216
-54.310584,100,3807.285428
-58.422479,100,3808.994502
-58.475324,100,3810.626762
-47.052033,100,3812.294174
-48.091388,100,3814.019547
-55.380561,100,3815.737095
-34.406034,100,3817.439769
-1079.469545,100,3819.174546
-47.245508,100,3820.918457
-56.959822,100,3822.608459
-57.70308,100,3824.209857
-44.768836,100,3825.807376
-46.308711,100,3827.397823
-61.30318,100,3829.066609
-56.228098,100,3831.243235
-42.036724,100,3832.966568
-44.476212,100,3834.613795
-43.488397,100,3836.203617
-66.960159,100,3837.989968
-49.204616,100,3839.672165
-66.190723,100,3841.368126
-56.168417,100,3843.072722
-49.913693,100,3844.795161
-33.764054,100,3846.496297
-52.923831,100,3848.174645
-54.87987,100,3849.842509
-65.68442,100,3851.500478
-1075.852703,100,3853.137975
-59.164411,100,3854.84275
-34.606975,100,3856.463114
-39.960158,100,3858.070005
-70.756309,100,3859.810763
-61.790514,100,3861.490949
-60.756466,100,3863.090373
-32.334647,100,3864.749939
-50.186591,100,3866.958984
-54.931332,100,3868.71125
-54.505414,100,3870.434189
-54.89073,100,3872.065711
-49.079251,100,3873.759294
-47.915966,100,3875.395665
-55.889201,100,3877.120869
-45.301835,100,3878.812951
-45.804971,100,3880.522621
-50.365404,100,3882.147022
-53.897325,100,3883.763976
-1071.873699,100,3885.345173
-62.020623,100,3887.122769
-53.60225,100,3888.717655
-1074.482949,100,3890.440292
-42.044986,100,3892.025947
-44.924866,100,3893.736431
-58.268995,100,3895.41787
-40.945282,100,3897.044148
-40.541643,100,3898.693169
-48.24403,100,3900.769779
-45.859262,100,3902.440925
-45.179567,100,3904.017491
-63.77668,100,3905.667311
-40.201924,100,3907.307384
-58.631356,100,3908.984179
-47.626769,100,3910.608964
-60.834709,100,3912.27445
-49.295745,100,3913.950697
-53.483332,100,3915.586675
-48.816261,100,3917.175841
-37.411457,100,3918.774476
-53.794852,100,3920.486297
-47.455113,100,3922.072917
-198.725452,100,3923.697886
-45.425444,100,3925.394234
-49.5959,100,3927.020359
-61.761846,100,3928.656716
-41.002132,100,3930.356988
-52.112164,100,3931.986138
-56.819236,100,3933.743917
-53.327569,100,3935.963734
-46.772839,100,3937.59438
-47.482208,100,3939.175929
-32.686872,100,3940.900014
-41.645166,100,3942.552283
-51.292365,100,3944.247083
-30.089802,100,3945.840834
-69.176694,100,3947.468691
-48.787462,100,3949.154826
-40.140642,100,3950.892018
-56.118021,100,3952.546602
-61.066979,100,3954.11177
-49.355554,100,3955.694261
-43.265898,100,3957.383705
-41.605874,100,3958.967012
-39.111381,100,3960.65242
-48.819957,100,3962.321237
-66.31794,100,3963.939498
-51.078896,100,3965.704224
-51.601741,100,3967.408394
-62.634192,100,3969.523814
-44.977487,100,3971.111431
-62.750444,100,3972.781524
-52.005594,100,3974.562501
-47.685329,100,3976.07793
-61.335476,100,3977.784908
-49.939237,100,3979.39341
-46.163686,100,3980.981035
-49.587086,100,3982.580534
-1080.493605,100,3984.260755
-45.200372,100,3985.952245
-52.963943,100,3987.600777
-53.637679,100,3989.307224
-49.256614,100,3990.92746
-73.983145,100,3992.579723
-46.56827,100,3994.152456
-45.092612,100,3995.798075
-58.511385,100,3997.490109
-43.49518,100,3999.11805
-48.667853,100,4000.824271
-40.250218,100,4002.395699
-42.415152,100,4004.512722
-37.97435,100,4006.17777
-73.106089,100,4007.844484
-36.446278,100,4009.525648
-48.128567,100,4011.103357
-60.917841,100,4012.816177
-40.137005,100,4014.446394
-56.883975,100,4016.063382
-48.310454,100,4017.667179
-32.744073,100,4019.246859
-58.109872,100,4020.89719
-44.960551,100,4022.541404
-61.328956,100,4024.166292
-46.275454,100,4025.910131
-47.603902,100,4027.534425
-36.55115,100,4029.157708
-69.21577,100,4031.111922
-68.011057,100,4032.80523
-37.607323,100,4034.571593
-43.298931,100,4036.245795
-53.372904,100,4038.448006
-65.922494,100,4040.067925
-57.007931,100,4041.678843
-46.756731,100,4043.379242
-41.237683,100,4044.930421
-62.502022,100,4046.555367
-46.890549,100,4048.255912
-48.317686,100,4049.969309
-44.590455,100,4051.656211
-47.365245,100,4053.336504
-56.120637,100,4054.990523
-60.166478,100,4056.614274
-33.339594,100,4058.200806
-41.092868,100,4059.916585
-45.066893,100,4061.496615
-72.348227,100,4063.123572
-50.593078,100,4064.704862
-53.18483,100,4066.320292
-42.642352,100,4067.965185
-48.180922,100,4069.620378
-49.974978,100,4071.328023
-56.694918,100,4073.399107
-61.49962,100,4075.1082
-34.196238,100,4076.79951
-48.550598,100,4078.433719
-58.856543,100,4080.053504
-32.017689,100,4081.727533
-48.074153,100,4083.469529
-38.560319,100,4085.085397
-45.797444,100,4086.689722
-46.907671,100,4088.402548
-61.011572,100,4090.031832
-40.317221,100,4091.682149
-59.859479,100,4093.399347
-53.782633,100,4094.963523
-42.351662,100,4096.610914
-46.711542,100,4098.22975
-40.60154,100,4099.954169
-49.801217,100,4101.672414
-1074.803183,100,4103.274682
-71.112788,100,4104.860929
-61.920077,100,4106.921486
-42.501001,100,4108.563838
-46.145819,100,4110.19848
-56.086924,100,4111.921022
-64.116738,100,4113.558195
-1105.756232,100,4115.059439
-41.99955,100,4116.696808
-51.933657,100,4118.317323
-57.923873,100,4119.947728
-64.279605,100,4121.573537
-44.176793,100,4123.173393
-47.86133,100,4124.872978
-37.222278,100,4126.538912
-61.294134,100,4128.191426
-46.533963,100,4129.883321
-55.161492,100,4131.539423
-41.705247,100,4133.204279
-61.971479,100,4134.789418
-46.315001,100,4136.42732
-46.150801,100,4138.029341
-36.753602,100,4139.619187
-34.124932,100,4141.858538
-40.486486,100,4143.457123
-42.218906,100,4145.070445
-38.614004,100,4146.699432
-75.30745,100,4148.427333
-58.961338,100,4149.949201
-58.233923,100,4151.767114
-59.756175,100,4153.357932
-41.187587,100,4155.032759
-39.979249,100,4156.809099
-41.557739,100,4158.463232
-50.086593,100,4160.180944
-41.328973,100,4161.750398
-48.526416,100,4163.417609
-65.457438,100,4165.003206
-30.493793,100,4166.582537
-52.919242,100,4168.311114
-62.626441,100,4169.995762
-1119.118199,100,4171.464252
-40.829613,100,4173.02755
-57.356768,100,4175.252761
-47.630626,100,4176.83838
-39.120263,100,4178.543766
-60.091317,100,4180.228209
-57.270997,100,4181.883296
-41.014309,100,4183.613645
-70.674836,100,4185.224572
-53.878424,100,4186.914055
-55.747249,100,4188.568721
-53.699485,100,4190.272964
-48.387994,100,4191.947264
-46.731966,100,4193.599585
-31.445844,100,4195.171107
-37.894787,100,4196.756886
-60.888757,100,4198.456467
-41.923999,100,4200.078681
-58.409945,100,4201.700481
-58.658302,100,4203.276181
-57.314558,100,4204.906086
-41.820304,100,4206.581062
-59.516462,100,4208.269121
-59.703597,100,4210.507172
-37.929864,100,4212.110723
-48.835039,100,4213.77257
-70.970234,100,4215.41923
-45.660154,100,4217.109627
-47.273178,100,4218.794616
-58.887659,100,4220.420346
-36.994674,100,4222.124753
-63.558272,100,4223.698287
-55.874947,100,4225.407502
-41.611659,100,4227.006264
-31.521301,100,4228.712697
-67.794436,100,4230.367822
-56.791455,100,4231.961214
-38.559777,100,4233.604599
-44.552317,100,4235.246376
-44.312105,100,4236.952313
-54.815962,100,4238.631153
-39.08353,100,4240.312011
-46.307408,100,4241.913527
-37.577965,100,4244.12509
-49.201014,100,4245.737879
-65.0868,100,4247.384352
-55.377975,100,4248.97039
-59.81467,100,4250.748696
-56.727916,100,4252.305397
-46.008495,100,4253.920499
-55.996028,100,4255.493648
-44.796118,100,4257.170795
-65.941733,100,4258.886035
-51.513632,100,4260.550803
-60.098589,100,4262.276607
-1081.430565,100,4263.962268
-40.149266,100,4265.65957
-1111.47748,100,4267.132923
-55.455242,100,4268.724578
-53.143522,100,4270.417793
-39.294624,100,4271.932331
-53.845926,100,4273.497959
47.562802,100,4275.083117
-31.1867,100,4276.656086
-52.914719,100,4278.776626
-56.708181,100,4280.396167
-51.654566,100,4282.044051
-37.992005,100,4283.690995
-52.830233,100,4285.336905
-43.089971,100,4286.987469
-34.647604,100,4288.617127
-68.914244,100,4290.346258
-43.426665,100,4291.896056
-51.945348,100,4293.595884
-54.548975,100,4295.367617
-45.602884,100,4297.058837
-42.616627,100,4298.73598
-37.89078,100,4300.498611
-37.66626,100,4302.126673
-58.334867,100,4303.725116
-48.299924,100,4305.426674
-48.309476,100,4307.020187
-44.139092,100,4308.693819
-44.326933,100,4310.306746
-61.92355,100,4312.401726
-33.795151,100,4314.094254
-61.593081,100,4315.66686
-38.179391,100,4317.364538
-40.927682,100,4318.98404
-1076.821385,100,4320.611803
-45.201377,100,4322.2849
-51.33577,100,4323.979559
-72.206712,100,4325.579098
-49.502664,100,4327.323295
-59.47286,100,4329.001709
-56.145887,100,4330.724106
-37.136765,100,4332.394903
-40.486061,100,4334.02327
-46.894899,100,4335.736872
-48.940158,100,4337.396533
-57.65029,100,4338.925864
-1064.337382,100,4340.524339
-68.029347,100,4342.085498
-49.424902,100,4343.720592
-35.407769,100,4345.400517
-49.96407,100,4347.545582
-1081.600656,100,4349.159618
-38.466045,100,4350.78515
-55.894416,100,4352.388337
-45.997161,100,4354.048105
-53.191004,100,4355.758256
-49.037661,100,4357.439824
-52.991114,100,4359.117099
-49.518828,100,4360.731825
-57.058288,100,4362.378297
-48.637452,100,4364.003683
-45.097117,100,4365.716356
-49.179196,100,4367.287859
-51.007891,100,4368.965655
-1094.662806,100,4370.657862
-1105.914138,100,4372.170306
-58.449249,100,4373.867955
-53.121884,100,4375.511233
-41.766754,100,4377.183692
-41.685648,100,4378.828916
-50.416957,100,4381.058416
-51.70641,100,4382.684567
-41.138831,100,4384.281007
-28.516571,100,4385.911441
-52.196324,100,4387.571043
-64.468349,100,4389.265993
-34.509539,100,4390.940513
-65.939537,100,4392.567868
-44.904393,100,4394.230081
-37.977893,100,4395.823034
-58.627926,100,4397.469661
-38.505207,100,4399.107835
-57.229676,100,4400.78813
-36.075982,100,4402.470658
-49.572324,100,4404.197204
-36.648293,100,4405.784292
-51.141047,100,4407.477213
-1075.145167,100,4408.926504
-51.308117,100,4410.526753
-44.373712,100,4412.07468
-61.422111,100,4414.312099
-38.20064,100,4415.882726
-52.256689,100,4417.487106
-43.231113,100,4419.175085
-59.165399,100,4420.799361
-59.08082,100,4422.342546
-50.393713,100,4423.9331
-56.374245,100,4425.602608
-41.605109,100,4427.276739
-39.53796,100,4428.924336
-57.678609,100,4430.610434
-66.720559,100,4432.234666
-47.887061,100,4433.830867
-64.649118,100,4435.500243
-55.53825,100,4437.161217
-54.012732,100,4438.842749
-33.982039,100,4440.489834
-47.35734,100,4442.101821
-43.988723,100,4443.734579
-47.61376,100,4445.328493
-53.583646,100,4447.012039
-46.008241,100,4449.123496
-56.008938,100,4450.803833
-65.949578,100,4452.429447
-38.118873,100,4454.016758
-37.056817,100,4455.638525
-51.76018,100,4457.241111
-34.351176,100,4458.841714
-44.891116,100,4460.573883
-46.875548,100,4462.267644
-49.22233,100,4463.872891
-42.551965,100,4465.480362
-62.309251,100,4467.05524
-37.667096,100,4468.673097
-57.588624,100,4470.290418
-40.132196,100,4471.883584
-57.211153,100,4473.490685
-42.833308,100,4475.141635
-31.012033,100,4476.80215
-52.428522,100,4478.529994
-36.620935,100,4480.213658
-51.99911,100,4482.264429
-42.845919,100,4483.871524
-35.410438,100,4485.522088
-50.50398,100,4487.221127
-96.078378,100,4488.893374
-64.785414,100,4490.543266
-53.040098,100,4492.251407
-65.802047,100,4493.890153
-41.280889,100,4495.551523
-61.374247,100,4497.245518
-35.560663,100,4498.850032
-47.656374,100,4500.54392
-54.491229,100,4502.212464
-57.981696,100,4503.883676
-41.087998,100,4505.450777
-49.827058,100,4507.080979
-56.363835,100,4508.803616
-36.76655,100,4510.434028
-62.599045,100,4512.09961
-57.701924,100,4513.66031
-49.934038,100,4515.287602
-70.410657,100,4517.502605
-43.187039,100,4519.170867
-53.932659,100,4520.884191
-49.176511,100,4522.584857
-39.998881,100,4524.181371
-1083.968601,100,4525.838089
-42.072485,100,4527.531942
-47.837031,100,4529.116668
-43.214407,100,4530.740837
-63.527313,100,4532.307124
-60.267356,100,4533.96991
-307.218183,100,4535.644547
-1096.215232,100,4537.155154
-65.030019,100,4538.780236
-45.015903,100,4540.464658
-49.751618,100,4542.109107
-60.531417,100,4543.716509
-43.126224,100,4545.316972
-50.220079,100,4546.975249
-74.205359,100,4548.678443
-64.725875,100,4550.816937
-58.613787,100,4552.465942
-40.001927,100,4554.092159
-42.525703,100,4555.818973
-59.700035,100,4557.489044
-40.941049,100,4559.124833
-61.372066,100,4560.687199
-40.494817,100,4562.354769
-36.882079,100,4563.955534
-68.470727,100,4565.607704
-76.978915,100,4567.191289
-1075.365923,100,4568.827067
-63.174186,100,4570.571428
-40.127232,100,4572.284219
-46.347691,100,4573.995891
-1104.259368,100,4575.519304
-50.711416,100,4577.22683
-56.398044,100,4578.887381
-48.919039,100,4580.492726
-41.825801,100,4582.141687
-55.479155,100,4583.718623
-55.512354,100,4585.801171
-48.222328,100,4587.466789
-43.601346,100,4589.011507
-56.050808,100,4590.586995
-1074.660166,100,4592.198295
-59.063895,100,4593.91668
-3.383332,100,4595.565882
-47.645758,100,4597.275374
-44.157475,100,4598.971836
-64.624513,100,4600.680645
-62.95334,100,4602.258719
-41.277415,100,4603.88033
-57.264828,100,4605.552537
-42.612975,100,4607.238528
-29.383579,100,4608.92328
-61.933133,100,4610.669297
-40.510761,100,4612.390878
-39.140356,100,4614.001662
-72.031475,100,4615.76577
-54.517322,100,4617.325996
-47.270111,100,4619.5843
-63.56754,100,4621.24925
-50.812885,100,4622.984298
-43.923568,100,4624.551647
-38.689203,100,4626.263665
-51.081314,100,4627.962686
-58.279264,100,4629.680979
-47.834171,100,4631.260172
-38.711341,100,4632.995229
-41.948629,100,4634.714835
-43.047253,100,4636.480909
-40.275464,100,4638.145162
-54.324079,100,4639.931581
-45.289909,100,4641.684
-49.950136,100,4643.428561
-50.919416,100,4645.130215
-40.427799,100,4646.87051
-36.867646,100,4648.520835
-1076.585937,100,4650.225425
-46.090753,100,4651.865888
-39.826537,100,4653.584293
-39.946089,100,4655.778774
-42.190898,100,4657.380742
-65.828654,100,4658.993434
-60.502067,100,4660.605836
-72.773312,100,4662.374121
-50.763388,100,4664.062819
-63.030587,100,4665.786295
-46.195923,100,4667.481305
-1090.885692,100,4669.156204
-30.870403,100,4670.799836
-51.560526,100,4672.443984
150.861959,100,4674.14204
-41.807269,100,4675.734413
-37.858009,100,4677.367016
-40.740318,100,4678.976135
-59.444787,100,4680.560743
-60.393072,100,4682.267735
-62.235978,100,4683.947989
-55.99121,100,4685.527526
-57.76326,100,4687.296314
-61.496135,100,4689.496929
-39.879149,100,4691.072016
-47.91401,100,4692.773516
-44.608584,100,4694.467787
-31.079895,100,4696.110066
-52.606804,100,4697.818556
-48.27175,100,4699.414607
-45.611691,100,4701.210977
-53.132076,100,4702.881743
-54.231043,100,4704.516096
-56.969958,100,4706.144655
-61.818959,100,4707.859614
-48.458515,100,4709.563859
-49.529074,100,4711.309941
-69.670038,100,4713.010467
-52.799077,100,4714.685567
-50.016914,100,4716.371056
-41.390578,100,4718.055255
-54.858661,100,4719.736919
-45.793601,100,4721.451704
-50.64788,100,4723.100298
-60.961041,100,4725.320324
-43.25964,100,4727.008676
-36.302912,100,4728.638354
-34.482655,100,4730.211983
-63.381289,100,4731.873496
-50.590612,100,4733.515993
-70.701404,100,4735.158736
-44.9596,100,4736.826022
-218.85651,100,4738.482825
-41.801827,100,4740.233155
-33.053543,100,4741.945165
-48.521947,100,4743.612942
-66.252529,100,4745.26465
-46.071364,100,4746.913939
-40.080491,100,4748.517475
-49.027056,100,4750.234164
-35.272901,100,4751.867882
-64.321354,100,4753.512404
-35.683578,100,4755.154757
-34.808373,100,4756.837485
-46.280364,100,4759.002887
-55.099278,100,4760.810019
-44.661337,100,4762.474485
194.881062,100,4764.104188
-41.830722,100,4765.810849
-34.910487,100,4767.479053
-45.058185,100,4769.111109
-32.468377,100,4770.648505
-58.324825,100,4772.349565
-168.10589,100,4774.053284
207.245885,100,4775.681748
-41.255741,100,4777.390637
-59.124086,100,4779.024606
-48.107699,100,4780.659609
-39.272677,100,4782.30951
-48.942051,100,4784.115858
-38.274449,100,4785.769749
-1098.57476,100,4787.291698
-50.827326,100,4788.970075
-43.062834,100,4790.6081
-49.784691,100,4792.265033
-43.154849,100,4794.617306
-51.241328,100,4796.219409
-39.615811,100,4797.941534
-56.894625,100,4799.628994
-54.787427,100,4801.317592
-51.422841,100,4803.026252
-60.424582,100,4804.710804
-49.255942,100,4806.561888
-66.659532,100,4808.279733
-46.552453,100,4809.932889
-44.798062,100,4811.614902
-46.665559,100,4813.230387
-49.450464,100,4814.915272
-8.626291,100,4816.559659
-55.121135,100,4818.207329
-57.320089,100,4819.854733
-42.826764,100,4821.490542
-57.509771,100,4823.281576
-60.278528,100,4824.852019
-1060.050479,100,4826.604999
-66.751067,100,4828.854524
-43.809759,100,4830.522516
